Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M8503,GSE29164 DAY3 VS DAY7 UNTREATED MELANOMA UP,,-3.1,16,6.6,30169,196,28,3,11,5.8,2534|5594|6774,FYN|MAPK1|STAT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5475,GSE3982 DC VS EFF MEMORY CD4 TCELL DN,,-3.1,16,6.6,30169,196,28,3,11,5.8,596|8289|10000,BCL2|ARID1A|AKT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5020,GSE29618 LAIV VS TIV FLU VACCINE DAY7 MDC UP,,-3.1,16,6.6,30169,196,28,3,11,5.8,998|5295|11200,CDC42|PIK3R1|CHEK2,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M8710,GSE30971 CTRL VS LPS STIM MACROPHAGE WBP7 KO 2H UP,,-3.1,16,6.6,30169,196,28,3,11,5.8,4790|6774|10000,NFKB1|STAT3|AKT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5289,GSE36476 CTRL VS TSST ACT 40H MEMORY CD4 TCELL YOUNG UP,,-3.1,16,6.6,30169,197,28,3,11,5.8,3725|5290|5295,JUN|PIK3CA|PIK3R1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5877,GSE9988 ANTI TREM1 AND LPS VS CTRL TREATED MONOCYTES DN,,-3.1,16,6.6,30169,197,28,3,11,5.8,8289|23054|23396,ARID1A|NCOA6|PIP5K1C,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5853,GSE9988 ANTI TREM1 VS VEHICLE TREATED MONOCYTES DN,,-3.1,16,6.6,30169,197,28,3,11,5.8,2885|5594|5879,GRB2|MAPK1|RAC1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M4701,GSE2706 UNSTIM VS 8H LPS DC DN,,-3.1,16,6.6,30169,197,28,3,11,5.8,596|4790|6774,BCL2|NFKB1|STAT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5215,GSE360 T GONDII VS B MALAYI HIGH DOSE DC UP,,-3.1,16,6.6,30169,198,28,3,11,5.8,4790|4868|8289,NFKB1|NPHS1|ARID1A,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M6128,GSE2770 IL12 AND TGFB VS IL4 TREATED ACT CD4 TCELL 2H DN,,-3.1,16,6.6,30169,198,28,3,11,5.8,2534|5295|5594,FYN|PIK3R1|MAPK1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5173,GSE360 DC VS MAC DN,,-3.1,16,6.6,30169,198,28,3,11,5.8,2534|2885|4790,FYN|GRB2|NFKB1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5287,GSE36476 CTRL VS TSST ACT 16H MEMORY CD4 TCELL YOUNG UP,,-3.1,16,6.6,30169,198,28,3,11,5.8,3725|5290|5295,JUN|PIK3CA|PIK3R1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5856,GSE9988 LPS VS LPS AND ANTI TREM1 MONOCYTE UP,,-3.1,16,6.6,30169,198,28,3,11,5.8,2885|5879|8289,GRB2|RAC1|ARID1A,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M7659,GSE19401 UNSTIM VS RETINOIC ACID AND PAM2CSK4 STIM FOLLICULAR DC DN,,-3.1,16,6.6,30169,199,28,3,11,5.8,2534|3479|5290,FYN|IGF1|PIK3CA,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5682,GSE7460 CTRL VS TGFB TREATED ACT TREG DN,,-3.1,16,6.6,30169,199,28,3,11,5.8,6714|6774|10000,SRC|STAT3|AKT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M9317,GSE11961 MARGINAL ZONE BCELL VS GERMINAL CENTER BCELL DAY40 UP,,-3.1,16,6.6,30169,199,28,3,11,5.8,2534|5295|23054,FYN|PIK3R1|NCOA6,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5284,GSE36392 EOSINOPHIL VS NEUTROPHIL IL25 TREATED LUNG DN,,-3.1,16,6.6,30169,199,28,3,11,5.8,596|3479|5594,BCL2|IGF1|MAPK1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M6839,GSE7548 NAIVE VS DAY28 PCC IMMUNIZATION CD4 TCELL UP,,-3.1,16,6.6,30169,199,28,3,11,5.8,5290|10000|23054,PIK3CA|AKT3|NCOA6,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M7463,GSE21670 UNTREATED VS TGFB TREATED STAT3 KO CD4 TCELL DN,,-3.1,16,6.6,30169,199,28,3,11,5.8,596|2534|5594,BCL2|FYN|MAPK1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M9943,GSE41176 WT VS TAK1 KO ANTI IGM STIM BCELL 6H DN,,-3.1,16,6.6,30169,199,28,3,11,5.8,2885|4790|5880,GRB2|NFKB1|RAC2,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M6264,GSE2585 CTEC VS THYMIC MACROPHAGE DN,,-3.1,16,6.6,30169,199,28,3,11,5.8,2260|6714|9611,FGFR1|SRC|NCOR1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M7976,GSE25123 CTRL VS IL4 STIM PPARG KO MACROPHAGE DN,,-3.1,16,6.6,30169,199,28,3,11,5.8,367|596|10000,AR|BCL2|AKT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M6015,GSE2770 UNTREATED VS TGFB AND IL4 TREATED ACT CD4 TCELL 2H DN,,-3.1,16,6.6,30169,199,28,3,11,5.8,2885|3845|9611,GRB2|KRAS|NCOR1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M3084,GSE10325 LUPUS CD4 TCELL VS LUPUS BCELL UP,,-3.1,16,6.6,30169,199,28,3,11,5.8,2534|5295|10000,FYN|PIK3R1|AKT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M3474,GSE1460 CD4 THYMOCYTE VS NAIVE CD4 TCELL ADULT BLOOD UP,,-3.1,16,6.6,30169,199,28,3,11,5.8,3725|5880|11200,JUN|RAC2|CHEK2,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M6060,GSE2770 IL12 VS TGFB AND IL12 TREATED ACT CD4 TCELL 6H DN,,-3.1,16,6.6,30169,199,28,3,11,5.8,2885|8289|9611,GRB2|ARID1A|NCOR1,-2.6
MyList_SUB1_MCODE_3,Oncogenic Signatures,4,M2719,CAMP UP.V1 DN,,-3.1,16,6.6,30169,199,28,3,11,5.8,4790|5594|10000,NFKB1|MAPK1|AKT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M4017,GSE17721 POLYIC VS GARDIQUIMOD 1H BMDC DN,,-3.1,16,6.6,30169,199,28,3,11,5.8,3725|3845|5594,JUN|KRAS|MAPK1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M6157,GSE1740 MCSF VS MCSF AND IFNG DAY2 DERIVED MACROPHAGE DN,,-3.1,16,6.6,30169,199,28,3,11,5.8,2534|5594|9611,FYN|MAPK1|NCOR1,-2.6
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0032388,positive regulation of intracellular transport,19_GO:0051179 localization,-3.1,16,6.6,30169,199,28,3,11,5.8,2534|5295|5880,FYN|PIK3R1|RAC2,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M9439,GSE40655 FOXO1 KO VS WT NTREG UP,,-3.1,16,6.6,30169,199,28,3,11,5.8,367|3667|23054,AR|IRS1|NCOA6,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M3078,GSE10325 CD4 TCELL VS MYELOID UP,,-3.1,16,6.6,30169,199,28,3,11,5.8,596|5295|10000,BCL2|PIK3R1|AKT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5230,GSE360 LOW DOSE B MALAYI VS M TUBERCULOSIS DC DN,,-3.1,16,6.6,30169,199,28,3,11,5.8,998|6774|8289,CDC42|STAT3|ARID1A,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M4132,GSE17721 12H VS 24H CPG BMDC UP,,-3.1,16,6.6,30169,199,28,3,11,5.8,367|3479|5295,AR|IGF1|PIK3R1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M7596,GSE21927 SPLEEN C57BL6 VS EL4 TUMOR BALBC MONOCYTES UP,,-3.1,16,6.6,30169,199,28,3,11,5.8,1387|5290|10000,CREBBP|PIK3CA|AKT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M6443,GSE3039 ALPHABETA CD8 TCELL VS B2 BCELL UP,,-3.1,16,6.6,30169,199,28,3,11,5.8,2033|8289|9611,EP300|ARID1A|NCOR1,-2.6
MyList_SUB1_MCODE_3,Chemical And Genetic Perturbations,13,M1347,SCHAEFFER PROSTATE DEVELOPMENT 6HR DN,,-3.1,9.3,5.5,30169,462,28,4,14,6.6,1387|3845|9611|23054,CREBBP|KRAS|NCOR1|NCOA6,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M6619,GSE5589 LPS VS LPS AND IL10 STIM IL6 KO MACROPHAGE 45MIN DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,3845|5880|6714,KRAS|RAC2|SRC,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M4041,GSE17721 LPS VS GARDIQUIMOD 1H BMDC DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,5290|5594|23396,PIK3CA|MAPK1|PIP5K1C,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M8986,GSE37534 GW1929 VS PIOGLITAZONE TREATED CD4 TCELL PPARG1 FOXP3 TRANSDUCED DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,3725|5594|6774,JUN|MAPK1|STAT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M9653,GSE43955 TH0 VS TGFB IL6 IL23 TH17 ACT CD4 TCELL 52H DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,2534|5879|5880,FYN|RAC1|RAC2,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M8088,GSE23502 BM VS COLON TUMOR MYELOID DERIVED SUPPRESSOR CELL DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,2534|8289|10000,FYN|ARID1A|AKT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5130,GSE339 EX VIVO VS IN CULTURE CD4POS DC DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,3845|5295|6774,KRAS|PIK3R1|STAT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M4798,GSE27786 LIN NEG VS MONO MAC DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,5879|9611|23054,RAC1|NCOR1|NCOA6,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5638,GSE5960 TH1 VS ANERGIC TH1 DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,2885|3479|5170,GRB2|IGF1|PDPK1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M7646,GSE22140 HEALTHY VS ARTHRITIC GERMFREE MOUSE CD4 TCELL DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,2534|3479|4790,FYN|IGF1|NFKB1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M7532,GSE21546 WT VS SAP1A KO ANTI CD3 STIM DP THYMOCYTES DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,1387|4790|23054,CREBBP|NFKB1|NCOA6,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5837,GSE9650 EFFECTOR VS MEMORY CD8 TCELL DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,596|3725|8289,BCL2|JUN|ARID1A,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M9688,GSE43955 TH0 VS TGFB IL6 IL23 TH17 ACT CD4 TCELL 60H DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,5295|5880|6774,PIK3R1|RAC2|STAT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M9968,GSE45365 HEALTHY VS MCMV INFECTION CD8A DC DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,2885|3667|6714,GRB2|IRS1|SRC,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M3508,GSE14769 UNSTIM VS 240MIN LPS BMDM DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,6714|6774|10000,SRC|STAT3|AKT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M6774,GSE6259 DEC205 POS DC VS CD4 TCELL DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,1387|2534|23396,CREBBP|FYN|PIP5K1C,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M7506,GSE21380 TFH VS GERMINAL CENTER TFH CD4 TCELL UP,,-3.1,16,6.6,30169,200,28,3,11,5.8,4868|6714|23396,NPHS1|SRC|PIP5K1C,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M8574,GSE26030 TH1 VS TH17 RESTIMULATED DAY5 POST POLARIZATION DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,2260|5170|23396,FGFR1|PDPK1|PIP5K1C,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M9472,GSE41867 NAIVE VS DAY15 LCMV EFFECTOR CD8 TCELL DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,1387|4790|23054,CREBBP|NFKB1|NCOA6,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M8026,GSE16385 ROSIGLITAZONE IL4 VS IL4 ALONE STIM MACROPHAGE 12H UP,,-3.1,16,6.6,30169,200,28,3,11,5.8,3845|5295|23054,KRAS|PIK3R1|NCOA6,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M7981,GSE25088 IL4 VS IL4 AND ROSIGLITAZONE STIM MACROPHAGE DAY10 UP,,-3.1,16,6.6,30169,200,28,3,11,5.8,4790|8289|10000,NFKB1|ARID1A|AKT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M9079,GSE35685 CD34POS CD38NEG VS CD34POS CD10POS BONE MARROW DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,3725|4790|6774,JUN|NFKB1|STAT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M3435,GSE1448 ANTI VALPHA2 VS VBETA5 DP THYMOCYTE DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,596|6714|8289,BCL2|SRC|ARID1A,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M9970,GSE45365 HEALTHY VS MCMV INFECTION CD8A DC IFNAR KO DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,2885|3667|6714,GRB2|IRS1|SRC,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M6262,GSE8835 HEALTHY VS CLL CD8 TCELL UP,,-3.1,16,6.6,30169,200,28,3,11,5.8,2260|9611|23054,FGFR1|NCOR1|NCOA6,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M6529,GSE5542 UNTREATED VS IFNA AND IFNG TREATED EPITHELIAL CELLS 24H DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,5594|6714|9611,MAPK1|SRC|NCOR1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M8030,GSE16385 ROSIGLITAZONE IL4 VS IFNG TNF STIM MACROPHAGE UP,,-3.1,16,6.6,30169,200,28,3,11,5.8,1387|2534|3845,CREBBP|FYN|KRAS,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M4334,GSE20366 TREG VS NAIVE CD4 TCELL DEC205 CONVERSION DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,367|10000|23054,AR|AKT3|NCOA6,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M8032,GSE16385 IFNG TNF VS UNSTIM MACROPHAGE ROSIGLITAZONE TREATED DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,596|1387|3845,BCL2|CREBBP|KRAS,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M7294,GSE18893 CTRL VS TNF TREATED TREG 2H UP,,-3.1,16,6.6,30169,200,28,3,11,5.8,3725|5879|10000,JUN|RAC1|AKT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M6560,GSE5679 CTRL VS PPARG LIGAND ROSIGLITAZONE AND RARA AGONIST AM580 TREATED DC DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,2260|3479|3725,FGFR1|IGF1|JUN,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M3251,GSE13411 SWITCHED MEMORY BCELL VS PLASMA CELL UP,,-3.1,16,6.6,30169,200,28,3,11,5.8,4790|5295|5594,NFKB1|PIK3R1|MAPK1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M8569,GSE26030 UNSTIM VS RESTIM TH1 DAY15 POST POLARIZATION UP,,-3.1,16,6.6,30169,200,28,3,11,5.8,596|2534|6774,BCL2|FYN|STAT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M6563,GSE5679 PPARG LIGAND ROSIGLITAZONE VS RARA AGONIST AM580 TREATED DC DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,5295|8289|10000,PIK3R1|ARID1A|AKT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M9549,GSE41978 WT VS ID2 KO KLRG1 LOW EFFECTOR CD8 TCELL DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,596|4790|10000,BCL2|NFKB1|AKT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M9621,GSE27434 WT VS DNMT1 KO TREG DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,3845|5290|23054,KRAS|PIK3CA|NCOA6,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5063,GSE31082 DN VS CD8 SP THYMOCYTE DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,1387|5880|9611,CREBBP|RAC2|NCOR1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M7446,GSE21670 TGFB VS TGFB AND IL6 TREATED STAT3 KO CD4 TCELL UP,,-3.1,16,6.6,30169,200,28,3,11,5.8,596|3845|5290,BCL2|KRAS|PIK3CA,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5777,GSE9006 HEALTHY VS TYPE 1 DIABETES PBMC 1MONTH POST DX UP,,-3.1,16,6.6,30169,200,28,3,11,5.8,3725|5295|11200,JUN|PIK3R1|CHEK2,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M9696,GSE43955 10H VS 30H ACT CD4 TCELL WITH TGFB IL6 UP,,-3.1,16,6.6,30169,200,28,3,11,5.8,2885|5594|9611,GRB2|MAPK1|NCOR1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M4015,GSE17721 POLYIC VS GARDIQUIMOD 0.5H BMDC DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,5170|5879|9611,PDPK1|RAC1|NCOR1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M9081,GSE35685 CD34POS CD10NEG CD62LPOS VS CD34POS CD10POS BONE MARROW DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,3725|5295|6774,JUN|PIK3R1|STAT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M7040,GSE15330 WT VS IKAROS KO HSC UP,,-3.1,16,6.6,30169,200,28,3,11,5.8,3725|5880|9611,JUN|RAC2|NCOR1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M9410,GSE39556 UNTREATED VS 3H POLYIC INJ MOUSE NK CELL UP,,-3.1,16,6.6,30169,200,28,3,11,5.8,3667|5594|11200,IRS1|MAPK1|CHEK2,-2.6
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0043393,regulation of protein binding,19_GO:0065007 biological regulation,-3.1,16,6.6,30169,200,28,3,11,5.8,998|2033|6714,CDC42|EP300|SRC,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5623,GSE39820 TGFBETA1 VS TGFBETA3 IN IL6 TREATED CD4 TCELL UP,,-3.1,16,6.6,30169,200,28,3,11,5.8,3845|10000|23054,KRAS|AKT3|NCOA6,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M5816,GSE9037 WT VS IRAK4 KO LPS 1H STIM BMDM DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,3479|5879|10000,IGF1|RAC1|AKT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M3521,GSE15215 CD2 POS VS NEG PDC DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,4790|5290|6774,NFKB1|PIK3CA|STAT3,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M6146,GSE1112 OT1 VS HY CD8AB THYMOCYTE RTOC CULTURE DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,5170|5594|9611,PDPK1|MAPK1|NCOR1,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M3973,GSE17721 PAM3CSK4 VS GADIQUIMOD 8H BMDC DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,5295|6774|23054,PIK3R1|STAT3|NCOA6,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M8614,GSE32986 UNSTIM VS CURDLAN HIGHDOSE STIM DC UP,,-3.1,16,6.6,30169,200,28,3,11,5.8,4790|6774|11200,NFKB1|STAT3|CHEK2,-2.6
MyList_SUB1_MCODE_3,Immunologic Signatures,3,M7042,GSE15330 GRANULOCYTE MONOCYTE PROGENITOR VS PRO BCELL DN,,-3.1,16,6.6,30169,200,28,3,11,5.8,596|9611|23396,BCL2|NCOR1|PIP5K1C,-2.6
MyList_SUB1_MCODE_3,WikiPathways,27,WP3594,Circadian rhythm genes,,-3.1,16,6.5,30169,201,28,3,11,5.8,2033|3725|9611,EP300|JUN|NCOR1,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0032271,regulation of protein polymerization,19_GO:0050789 regulation of biological process,-3.1,16,6.5,30169,201,28,3,11,5.8,2885|4868|5879,GRB2|NPHS1|RAC1,-2.5
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-9705683,SARS-CoV-2-host interactions,,-3.1,16,6.5,30169,202,28,3,11,5.8,1387|5170|10000,CREBBP|PDPK1|AKT3,-2.5
MyList_SUB1_MCODE_3,Chemical And Genetic Perturbations,13,M13522,DACOSTA UV RESPONSE VIA ERCC3 COMMON DN,,-3.1,9.2,5.5,30169,466,28,4,14,6.6,1387|2534|3667|3725,CREBBP|FYN|IRS1|JUN,-2.5
MyList_SUB1_MCODE_3,GO Cellular Components,20,GO:0030027,lamellipodium,,-3.1,16,6.5,30169,203,28,3,11,5.8,5290|5879|5880,PIK3CA|RAC1|RAC2,-2.5
MyList_SUB1_MCODE_3,GO Molecular Functions,21,GO:0001228,"DNA-binding transcription activator activity, RNA polymerase II-specific",,-3.1,9.2,5.5,30169,468,28,4,14,6.6,367|3725|4790|6774,AR|JUN|NFKB1|STAT3,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0046474,glycerophospholipid biosynthetic process,19_GO:0008152 metabolic process,-3.1,16,6.5,30169,204,28,3,11,5.8,5290|5295|23396,PIK3CA|PIK3R1|PIP5K1C,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:1901654,response to ketone,19_GO:0050896 response to stimulus,-3.1,16,6.5,30169,204,28,3,11,5.8,367|5290|6714,AR|PIK3CA|SRC,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0060541,respiratory system development,19_GO:0032502 developmental process,-3,16,6.5,30169,205,28,3,11,5.8,2033|3845|5594,EP300|KRAS|MAPK1,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0071222,cellular response to lipopolysaccharide,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3,16,6.5,30169,205,28,3,11,5.8,4790|5594|6714,NFKB1|MAPK1|SRC,-2.5
MyList_SUB1_MCODE_3,GO Molecular Functions,21,GO:0001216,DNA-binding transcription activator activity,,-3,9.1,5.4,30169,472,28,4,14,6.6,367|3725|4790|6774,AR|JUN|NFKB1|STAT3,-2.5
MyList_SUB1_MCODE_3,Chemical And Genetic Perturbations,13,M9740,TAKEDA TARGETS OF NUP98 HOXA9 FUSION 8D DN,,-3,16,6.4,30169,206,28,3,11,5.8,596|998|3725,BCL2|CDC42|JUN,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:2000241,regulation of reproductive process,19_GO:0022414 reproductive process,-3,16,6.4,30169,206,28,3,11,5.8,367|3479|6714,AR|IGF1|SRC,-2.5
MyList_SUB1_MCODE_3,Chemical And Genetic Perturbations,13,M17693,GARY CD5 TARGETS UP,,-3,9.1,5.4,30169,474,28,4,14,6.6,596|998|2534|8289,BCL2|CDC42|FYN|ARID1A,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,19_GO:0023052 signaling,-3,16,6.4,30169,207,28,3,11,5.8,3725|6714|6774,JUN|SRC|STAT3,-2.5
MyList_SUB1_MCODE_3,GO Cellular Components,20,GO:0005741,mitochondrial outer membrane,,-3,16,6.4,30169,207,28,3,11,5.8,596|3845|5880,BCL2|KRAS|RAC2,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0007163,establishment or maintenance of cell polarity,19_GO:0009987 cellular process,-3,15,6.4,30169,209,28,3,11,5.8,998|5879|5880,CDC42|RAC1|RAC2,-2.5
MyList_SUB1_MCODE_3,Chemical And Genetic Perturbations,13,M17026,RIZKI TUMOR INVASIVENESS 3D UP,,-3,15,6.4,30169,209,28,3,11,5.8,2260|2885|3725,FGFR1|GRB2|JUN,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0030100,regulation of endocytosis,19_GO:0051179 localization,-3,15,6.4,30169,209,28,3,11,5.8,998|5879|6714,CDC42|RAC1|SRC,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0051051,negative regulation of transport,19_GO:0051179 localization,-3,9,5.4,30169,479,28,4,14,6.6,596|3667|4790|5879,BCL2|IRS1|NFKB1|RAC1,-2.5
MyList_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-1483257,Phospholipid metabolism,,-3,15,6.3,30169,212,28,3,11,5.8,5290|5295|23396,PIK3CA|PIK3R1|PIP5K1C,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:0060348,bone development,19_GO:0032502 developmental process,-3,15,6.3,30169,212,28,3,11,5.8,2033|3479|6714,EP300|IGF1|SRC,-2.5
MyList_SUB1_MCODE_3,Chemical And Genetic Perturbations,13,M8513,SMID BREAST CANCER NORMAL LIKE UP,,-3,8.9,5.3,30169,484,28,4,14,6.6,2534|3479|5295|5880,FYN|IGF1|PIK3R1|RAC2,-2.5
MyList_SUB1_MCODE_3,GO Biological Processes,19,GO:1902806,regulation of cell cycle G1/S phase transition,19_GO:0050789 regulation of biological process,-3,15,6.3,30169,213,28,3,11,5.8,596|8289|11200,BCL2|ARID1A|CHEK2,-2.5
